Introduction to Computers,,,,,,
,,,Phosphate metabolism disorders,,,
,,Renal Disorders,,,,
,,,"Biochemical Tests in Renal Failure, Renal Osteodystrophy, Dialysis, Renal Transplantation",,,
,,,Renal Calculi,,,
,,Liver Disorders,,,,
,,,Jaundice and Classification,,,
,,Inherited Metabolic Disorders,,,,
,,Iron Metabolism in Health and Disease,,,,
,Principles of Clinical Toxicology,,,,,
,,Chemical Poisoning and Drug Overdose,,,,
,,Management of Poisoning,,,,
,,Therapeutic Drug Monitoring,,,,
,Biochemistry of Neoplastic Disorders,,,,,
,,"Biomarkers, Paraneoplastic Endocrine Syndromes, Ectopic Hormone Production",,,,
,Laboratory Methods in Clinical Chemistry and Their Interpretation,,,,,
,,"Specimen Collection, Processing, and Analysis",,,,
,,Instrumentation and Point-of-Care Testing,,,,
,,Biostatistics in Clinical Chemistry,,,,
,,,"Sensitivity, Specificity, Predictive Values, and Test Selection",,,
,,,Quality Assurance,,,
Community health,,,,,,
,Biostatistics and Demography,,,,,
,,Descriptive Statistics,,,,
,,,Types of Data and Data Presentation,,,
,,,Measures of Central Tendency,,,
,,,,"Mean, Median, Mode",,
,,,Measures of Variability (Dispersion),,,
,,,,"Range, Variance, Standard Deviation",,
,,Inferential Statistics,,,,
,,,Probability,,,
,,,,Binomial Distribution,,
,,,,Poisson Distribution,,
,,,,Normal Distribution,,
,,,Bayes’ Theorem,,,
,,Sampling Methods and Sample Size,,,,
,,,Sampling Distribution,,,
,,,Distribution of Sample Mean,,,
,,,Population Parameters and Sample Statistics,,,
,,,Estimation of Standard Error,,,
,,Statistical Inference,,,,
,,,Types of Statistical Hypotheses,,,
,,,,Null Hypothesis,,
,,,,Alternative Hypothesis,,
,,,Type I Error and Type II Error,,,
,,,Level of Significance,,,
,,,Confidence Interval,,,
,,Relationship Between Variables,,,,
,,,Chi-square Test,,,
,,,Regression Analysis,,,
,,,Correlation,,,
,,Comparison of Means,,,,
,,,Student’s t-test,,,
,,,Z-test,,,
,,,Paired t-test,,,
,,One-Way Analysis of Variance (ANOVA),,,,
,,Sources of Biostatistical and Demographic Information,,,,
,,,Biostatistics in Health Care Delivery and Research,,,
,,,Organizing Information for Policy Matters and Decision Making,,,
,,,Principles of Biostatistics in Health Care Delivery and Research,,,
,,,Data Use for the Prediction of Health-Related Conditions,,,
,,,Models to Predict Disasters with Potential Health Impacts,,,
,Epidemiology,,,,,
,,Epidemiologic Concepts,,,,
,,,Definition of Epidemiology,,,
,,,Scope of Epidemiology,,,
,,,Variations in Severity of Disease,,,
,,,Methods of Disease Causation,,,
,,"Descriptive Epidemiology (""Person, Time, and Place"")",,,,
,,,Classification of Diseases,,,
,,,Measures of Morbidity and Mortality,,,
,,,,Incidence and Prevalence Rates,,
,,,,"Crude, Specific, and Adjusted Rates",,
,,Determinants of Disease Transmission and Causation,,,,
,,,"Host, Agent, and Environmental Factors",,,
,,,Natural History of Disease,,,
,,,Levels of Disease Prevention,,,
,,Importance of Disease Screening,,,,
,,,Types of Screening and Screening Tests,,,
,,,,Sensitivity and Specificity,,
,,,,Predictive Values,,
,,Epidemiology in Medical Practice and Research,,,,
,,,Disease Surveillance and Outbreak Investigation,,,
,,,,"Definition of Outbreak, Epidemic, Pandemic, and Endemic",,
,,,,Attack Rate and Investigation of Disease Outbreaks,,
,,Epidemiologic Methods,,,,
,,,Observational Studies,,,
,,,,Cross-Sectional Study,,
,,,,Cohort Study,,
,,,,Case-Control Study,,
,,,,Case Series,,
,,,,Community Surveys,,
,,,Experimental Study Designs,,,
,,,,Clinical Trials,,
,,,,Community Intervention Trials,,
,,Sampling and Sample Size,,,,
,,,Probability Sampling Methods,,,
,,,,Simple Random Sampling,,
,,,,Stratified Sampling,,
,,,,Systematic Sampling,,
,,,,Cluster Sampling,,
,,,,Multistage Sampling,,
,,,Non-Probability Sampling Methods,,,
,,,,Convenience Sampling,,
,,,,Quota Sampling,,
,,,,Purposive Sampling,,
,,Statistical Methods in Epidemiology,,,,
,,,Measurements,,,
,,,,Relative Risk,,
,,,,Risk Ratio,,
,,,,Odds Ratio,,
,,,,Attributable Risk,,
,,,,Confidence Intervals,,
,,,,Sensitivity and Specificity,,
,,,,Validity,,
,,,Statistical Methods for Data Handling,,,
,,,,"Data Gathering, Cleaning, and Entry",,
,,,,Data Analysis and Presentation,,
,,,Measures of Central Tendency and Dispersion,,,
,,,Interpretation of Data,,,
,,,,Statistical Power,,
,,,,P-Value,,
,,,,Sample Size,,
,Environmental Health,,,,,
,,- Historical Perspective,,,,
,,,"- Relationship between environment, agents, and human beings (susceptible host)",,,
,,,- Environmental factors and the health implications,,,
,,- Water and Health,,,,
,,,- Sources and types of water,,,
,,,- The importance of potable water in relation to health,,,
,,,- Health implications in terms of quality and quantity,,,
,,,"- Waterborne, water-washed, water-based diseases",,,
,,,- Control measures in reduction of morbidity and mortality rates,,,
,,- Biochemical Water Related Health Conditions,,,,
,,,- Fluorides in water,,,
,,,,- Dental and skeletal fluorosis,,
,,,- Implications of fluoridation and de-fluoridation of drinking water,,,
,,,- Appropriate interventions,,,
,,- Water Treatment,,,,
,,,- Rural and urban water treatment processes,,,
,,,- Quality control tests,,,
,,,- WHO drinking water guidelines/standards,,,
,,,- Local Water Act requirements,,,
,,- Solid and Liquid Waste Management,,,,
,,,- Classification of solid wastes,,,
,,,- Generation points (sources) and storage,,,
,,,"- Collection, transportation, and disposal methods",,,
,,,- Health problems associated with solid wastes,,,
,,- Human Excreta Disposal Systems,,,,
,,,- Rural excreta disposal methods,,,
,,,- Health implications of each system,,,
,,,- Advantages and disadvantages of each system,,,
,,,- Intervention methods,,,
,,- Municipal and County Excreta Disposal Systems,,,,
,,,- Peri-urban and urban excreta disposal systems,,,
,,,- Health implications for each system,,,
,,,- Appropriate control measures,,,
,,Pollution,,,,
,,,- Physical Pollution,,,
,,,,"- Noise, radiation, light",,
,,,,- Sources of physical pollution,,
,,,,- Health impacts and control measures,,
,,,- Air Pollution,,,
,,,,- Impact on environment and health,,
,,,,"- Legislative controls (e.g., Environmental Management and Coordination Act 1999)",,
,,,,- Control measures,,
,,,- Water and Land Pollution,,,
,,,,- Sources of pollutants and their health impacts,,
,,,,- Control measures,,
,,,- Rural Agricultural/Environmental Pollutants,,,
,,,,- Agrochemicals and health dangers to handlers,,
,,,,- Health and environmental implications,,
,,,,"- Regulatory bodies (e.g., NEMA, Pollution Control Protection Board (PCPB))",,
,,,,- Appropriate handling procedures,,
,,Human Shelter Environment and Health,,,,
,,,- Human shelter and shelter needs,,,
,,,- Diseases associated with poor/unsanitary shelter environment,,,
,,,- Possible control measures,,,
,,Food Sanitation,,,,
,,,- Emphasis of food sanitation,,,
,,,- Sanitary conditions for food establishments,,,
,,,"- Role of Public Health Act, Food, Chemicals, and Drugs Substances Act",,,
,,,- Sanitary requirements for food handlers,,,
,,,"- Appropriate transport, storage, and preservation methods",,,
,,,- Types of foodborne diseases,,,
,,,- Causes of foodborne disease outbreaks,,,
,,,- Investigation procedures and environmental control measures,,,
,Occupational Health,,,,,
,,- Principles of Occupational Health,,,,
,,- Specific Hazardous Agents in Work Environment,,,,
,,,- Chemical Hazards,,,
,,,- Biological Hazards,,,
,,,,- Bloodborne pathogens,,
,,,- Physical Agents,,,
,,,- Psychosocial Hazards,,,
,,,,- Stress,,
,,,- Ergonomic Hazards,,,
,,,- Radiation Hazards,,,
,,Aims and Functions of Occupational Health Services,,,,
,,,- Occupational Health Services (Curative and Preventive),,,
,,,- Aims and Objectives,,,
,,- Functions,,,,
,,,- Medical Exams,,,
,,,- Surveillance,,,
,,- Types of Occupational Health Services,,,,
,,- Prevention and Control of Occupational Hazards,,,,
,,,- Engineering Controls,,,
,,,- Administrative Controls,,,
,,,- Education,,,
,,,- Personal Protective Equipment (PPE),,,
,,Occupational Diseases and Accidents,,,,
,,- Occupational Chest/Lung Diseases,,,,
,,,- Pneumoconiosis,,,
,,,- Asbestosis,,,
,,,- Silicosis,,,
,,,- Byssinosis,,,
,,,- Baggossis,,,
,,,- Workers Vulnerable to Chest/Lung Diseases,,,
,,,- Management of Chest/Lung Diseases,,,
,,- Occupational Dermatoses,,,,
,,,- Contact and Irritant Dermatitis,,,
,,,- Photosensitivity,,,
,,,- Occupational Acne,,,
,,,- Management and Prevention,,,
,,Industrial Toxicology,,,,
,,,- Dose-Response Relationships,,,
,,,- Factors Influencing Toxicity,,,
,,,- Short and Long-Term Impact on Workers,,,
,,Occupational Hazards in the Agricultural Sector,,,,
,,,- Agrochemical Hazards,,,
,,,- Zoonotic/Parasitic Hazards,,,
,,,- Impact on Agricultural Workers and Vulnerable Groups,,,
,,,- Control Measures,,,
,,Industrial Hygiene,,,,
,,,- Causes and Effects,,,
,,,"- Control Measures (Engineering, Educational, Industrial)",,,
,,Occupational-Related Accidents,,,,
,,,- Types and Causes,,,
,,,- Fire Safety as a Form of Accidents,,,
,,,- Prevention and Management of Accidents,,,
,,,- Workman’s Compensation Act,,,
,,Occupational Hazards in Radiation and Related Industries,,,,
,,Regulatory Frameworks in Occupational Health and Safety,,,,
,,,- Directorate of Occupational Health and Safety Services,,,
,,,,- Composition of Personnel,,
,,,,- Role and Policies in Promotion of Health and Safety in Work Environment,,
,,,,- Services and Functions Related to Work Environment,,
,,,- Occupational Safety and Health Act (CAP 514),,,
,,,- Radiation Protection Board,,,
,Leadership and Management,,,,,
,,- Leadership and Management Concepts,,,,
,,,- Introduction to Leadership and Management,,,
,,,"- Concepts, Theories, Styles, Practices",,,
,,,- Relationship between Leadership and Management,,,
,,,- Roles and Functions,,,
,,- Mission and Vision,,,,
,,,Organizational Structures,,,
,,,,- Organizational Structure of the Health Care System,,
,,,,,- Structures and Functions,
,,,,- Health Services Delivery,,
,,,,,- Levels of Service,
,,,,,- Health Services at Each Level,
,,,,,"- Actors, Cadres, Referral System",
,,,Human Resource Management,,,
,,,,- Concepts and Principles,,
,,,,- Practices in Human Resource Management,,
,,,,- Human Resource Development,,
,,,Commodity and Supplies Management,,,
,,,,- Commodity Management Cycle,,
,,,,,- Distribution and Storage,
,,,,- Inventory Management Procedures,,
,,,,,- Procurement Procedures,
,,,,- Ethical and Legal Implications in Commodity and Supplies Management,,
,,,Quality Assurance in Health Services,,,
,,,,- Quality Assurance: Concepts and Principles,,
,,,,- Quality Assurance in the Healthcare Setting,,
,,,,- Methods and Tools of Measuring Quality,,
,,,,- Standards in Measuring Quality,,
,,,Financial Resource Management,,,
,,,,- Sources of Health Care Financing,,
,,,,- Financial Accounting Systems and Mechanisms,,
,,,,- Accounting Documents,,
,,,,,- Imprest,
,,,,,- Vouchers,
,,,,,- Per Diem,
,,,,,- Facility Improvement Fund (FIF),
,,,,,"- Salary, Allowances, Vote Books",
,,,Health Information Systems,,,
,,,,- Health Information,,
,,,,,"- Sources, Types, Systems",
,,,,- Data Collection Methods and Analysis,,
,,,,- Information Utilization,,
,,,,,- Applications,
,,,,,- Policy Development,
,,,,,- Decision Making,
,,,Project Management,,,
,,,,"- Principles, Concepts, Importance of Planning",,
,,,,- Project Planning,,
,,,,,- Types of Plans,
,,,,,- Planning Process,
,,,Monitoring and Evaluation,,,
,,,,"- Concepts, Types, Processes",,
,,,,- Tools,,
,,,,- Logical Framework Approach (LFA),,
,,,,- Reports,,
,,,Governance,,,
,,,,- Governance Policy and Operational Documents,,
,,,,,- Constitution,
,,,,,- Structures,
,,,,,- Operations,
,,,Managing Health Services,,,
,,,,- Strategic Management,,
,,,,- Health Reforms,,
,,,,- National Health Plans,,
,,,,- Project Management,,
,,,,- Organization of Health Services,,
,,,,- Human Resource Management,,
,,,,- Financial Management,,
,,,,- Supplies Management / Logistic Cycle,,
,,,,- Management of Materials,,
,,,,- Managing Change,,
,,,Performance Improvement,,,
,,,,- Performance Appraisal,,
,,,,- Quality Management,,
,,- Operations Management,,,,
,Fundamental Concepts of Entrepreneurship,,,,,
,,- Evaluating Business Opportunities,,,,
,,,- Market Opportunity,,,
,,,- Idea Conception,,,
,,,- Business Models and Planning,,,
,,,- Sources of Value,,,
,,,- Resources and Risk Taking,,,
,,,- Drivers of Long-Term Competitive Advantage,,,
,,Core Elements of Starting New Businesses,,,,
,,,- Financial Projections and Modelling,,,
,,,- Business Development and Sales Strategies,,,
,,,- The Investment Process,,,
,,,- Creating and Communicating a Business Plan,,,
,,New Venture Finance,,,,
,,,- Private Equity,,,
,,,- Investing in Private Companies,,,
,,,- Entrepreneurial Finance,,,
,,,- Financial Tools Most Relevant to Young Companies,,,
,Reseacrh Methodolgy,,,,,
,,Types of Research,,,,
,,,- Basic,,,
,,,- Applied,,,
,,,- Operational,,,
,,,- Evaluative,,,
,,Research Designs and Methods,,,,
,,,- Descriptive,,,
,,,- Cross Sectional,,,
,,,- Analytical,,,
,,,- Longitudinal,,,
,,,- Cohort Retrospective,,,
,,,- Case Control,,,
,,,- Experimental,,,
,,,- Clinical Trials,,,
,,,- Quasi-Experimental,,,
,,Research Methods,,,,
,,,- Qualitative,,,
,,,,- Focus Groups,,
,,,,- Key Informants,,
,,,,- Case Studies,,
,,,,- Interviews,,
,,,- Quantitative,,,
,,,,- Descriptive,,
,,,,- Analytical,,
,,Sampling Methods,,,,
,,,- Simple Random,,,
,,,- Stratified,,,
,,,- Cluster,,,
,,,- Sample Size Determination,,,
,,The Role of Institutional Research and Ethics Committee,,,,
,,,- Processing the Research Protocol Through the Right Channels,,,
,,,- Confidentiality,,,
,,,- Consent,,,
,,,- Intervention,,,
,,,- Incentives and Inducement,,,
,,Proposal Design,,,,
,,,- Research Instruments,,,
,,,,- Questionnaires,,
,,,,- Interview Guides,,
,,,,- Characteristics and Application,,
,,,- Proposal Development,,,
,,,,- Identification of Problem,,
,,,,- Problem Statement,,
,,,,- Introduction and Background Information,,
,,,,- Rationale/Justification,,
,,,,- Study Objectives,,
,,,,- Literature Review,,
,,,,- Methodology,,
,,,,- Data Management,,
,,,,- Budget and Time Frame,,
,,,,- Appendix,,
,,,,- Bibliography,,
,,Disseminating of Findings,,,,
,,,- Report Writing,,,
,,,- Dissemination of Research Findings,,,
,,,,- Methods of Dissemination,,
,,,,,- Scientific Paper,
,,,,,- Reports,
,,,,,- Seminars,
,,,,,- Use of Findings,
Basic Pharmacology,,,,,,
,Pharmacokinetics and Pharmacodynamics,,,,,
,,"- Mechanisms of drug absorption, distribution, and the passage across cell membranes",,,,
,,- Routes of administration,,,,
,,- Bioavailability and dosage forms,,,,
,,- Drug distribution,,,,
,,- Drug biotransformation,,,,
,,,- Sites of metabolism and activation/inactivation,,,
,,- Drug excretion and the entero-hepatic circulation,,,,
,,- Mechanisms of drug action,,,,
,,- Structure-activity relationships,,,,
,,- Receptors,,,,
,,"- Factors affecting the absorption, distribution, metabolism, and excretion of drugs",,,,
,,,- Disease,,,
,,,- Physiological conditions,,,
,,,,- Age,,
,,,,- Pregnancy,,
,,,,- Gender,,
,,,,- Obesity,,
,,,,- Compliance,,
,,,,- Dependence,,
,,- Drug interactions and pharmacogenetics,,,,
,,"- Side effects, overdosage, toxicology",,,,
,,"- Drug metabolism in liver, intestine, kidney, lung, brain, skin",,,,
,- General properties of autacoids,,,,,
,,- Prostaglandins,,,,
,,,- Prostaglandin inhibition,,,
,,- Leukotrienes and thromboxanes,,,,
,,- Biogenic amines,,,,
,,,- Adrenergic,,,
,,,- Cholinergic,,,
,,,- Dopaminergic,,,
,,,- Serotonergic,,,
,,,- Histaminergic,,,
,,,- GABAergic,,,
,,- Peptides and analogs,,,,
,,,- Endorphins,,,
,,,- Substance P,,,
,,,- Erythropoietin,,,
,,- Smooth muscle/endothelial autacoids,,,,
,,,- Nitric acid,,,
,,,- Platelet-activating factor,,,
,,,- Endothelin,,,
,,,- Atrial natriuretic peptide,,,
,,- Cytokines,,,,
,,,- Interleukins,,,
,,,- Tumour necrosis factor,,,
,Neurotransmitter and Endocrine Pharmacology,,,,,
,,- Introduction,,,,
,,,- Autonomic nervous system,,,
,,,- Somatic motor nervous system,,,
,,- Adrenergics,,,,
,,,- Pharmacological actions of noradrenaline,,,
,,,- Comparison with adrenaline,,,
,,,- α- and β- adrenoreceptor agonists and antagonists,,,
,,,- Adrenergic neurone blocking drugs,,,
,,,"- Drugs that interfere with synthesis, storage, and metabolism of noradrenaline",,,
,,- Acetylcholine,,,,
,,,- Pharmacological actions,,,
,,,- Drugs affecting cholinergic transmission,,,
,,,- Anticholinesterases,,,
,,,- Selective agonists and antagonists for muscarinic and nicotinic receptors,,,
,,"- Non-adrenergic, non-cholinergic transmission",,,,
,,,- Nitric oxide,,,
,,,- Adenosine and other NANC transmitters,,,
,,- Central neurotransmission,,,,
,,,"- Dopamine, GABA, Glutamine, 5-HT, Acetylcholine",,,
,Anti-Infectives (Chemotherapy of Microbial Diseases),,,,,
,,"- Antibiotic treatment, modes of action and resistance",,,,
,,,- Penicillins,,,
,,,- Cephalosporins,,,
,,,- Carbapenems,,,
,,,- Monobactams,,,
,,,- β-lactamase inhibitors,,,
,,,- Tetracyclines,,,
,,,- Aminoglycosides,,,
,,,- Erythromycin,,,
,,,- 4-quinolones,,,
,,,- Vancomycin,,,
,,,- Fusidic acid,,,
,,,- Anti-tuberculosis agents,,,
,,"- Antimicrobial synergy, antagonism, and resistance",,,,
,,- Viral infections and their treatment,,,,
,,,- Herpes,,,
,,,- Varicella,,,
,,,- HIV,,,
,,,- HPV,,,
,,- Fungal infections,,,,
,,,- Dermatophytes,,,
,,,- Candida albicans,,,
,,,- Amphotericin,,,
,,,- Azole agents,,,
,,- Protozoal infections,,,,
,,,- Malaria,,,
,,- Helminths and arthropods,,,,
,,,- Schistosomiasis,,,
,,,- Filariasis,,,
,,- Tropical diseases,,,,
,,,- Malaria,,,
,,,- Tuberculosis,,,
,,,- Leprosy,,,
,,,- Trypanosomiasis,,,
,,,- Leishmaniasis,,,
,,,- Public health implications,,,
,Cancer Drugs (Anti-neoplastic Agents),,,,,
,,- Introduction and principles of chemotherapy,,,,
,,"- Mechanisms of action, uses, and limitations of major chemotherapeutic agents",,,,
,,,- Alkylating and cross-linking agents,,,
,,,- Anti-metabolites,,,
,,,- Topoisomerase inhibitors,,,
,,,- Spindle inhibitors,,,
,,,- Biologicals,,,
,,- New and future therapies,,,,
,,,- Immunomodulation,,,
,,,- Monoclonal antibodies and conjugates,,,
,,,- Pro-drugs,,,
,,,- Vaccines,,,
,,,- Gene and RNA targeting,,,
,,,- Aptamers,,,
,,,- Gene therapy,,,
,,,- DNA repair and resistance inhibition,,,
,,- Novel delivery systems,,,,
,,- Inhibition of angiogenesis and the metastatic cascade,,,,
,,- Radiation and chemotherapy sensitisers and protectors,,,,
,Clinical Pharmacology,,,,,
,,- Cardiovascular drugs,,,,
,,,- Antihypertensive drugs,,,
,,,,- Diuretics,,
,,,,- Vasodilators,,
,,,,- ACE inhibitors,,
,,,,- AT1 antagonists,,
,,,,- α- and β- adrenoceptor blockers,,
,,,,- Calcium entry blockers,,
,,,,- CNS active drugs,,
,,,,- Endothelin antagonists,,
,,,,- Endopeptidase inhibitors,,
,,,- Ischaemic heart disease,,,
,,,,- Nitrates,,
,,,,- α-adrenoreceptor blockers,,
,,,,- Calcium channel blockers,,
,,,- Lipid lowering drugs,,,
,,,,- Statins,,
,,,,- Cholestyramine,,
,,,,- Nicotinic acid,,
,,,,- ACA T inhibitors,,
,,,- Antiarrhythmic drugs,,,
,,,,- Class I-IV anti-arrhythmic drugs,,
,,,,- Sodium channel blockers,,
,,,,"- Potassium channel blockers (e.g., amiodarone, sotalol)",,
,,,,- Calcium entry blockers,,
,,,,- Digoxin,,
,,,,- Adenosine,,
,,,,- Beta-adrenoceptor antagonists,,
,,,- Heart failure,,,
,,,,- ACE inhibitors,,
,,,,- β-blockers,,
,,,,- Adrenoceptor antagonists,,
,,,,- Inotropic agents,,
,,,,- Vasodilator drugs,,
,,,- Anticoagulant therapy,,,
,,,,- Warfarin,,
,,,,- Heparin,,
,,,,- Ximelagatran,,
,,,,- Fibrinolytic mechanisms,,
,,,,- LMW Heparin,,
,,,- Pharmacology and therapeutic role of:,,,
,,,,- Streptokinase,,
,,,,- Tissue plasminogen activator (tPA),,
,,,- Anti-platelet drugs,,,
,,,- Treatment of anaemia (Haematopoietic agents),,,
,,,- Dermatological drugs,,,
,,,,- Acne treatment,,
,,,,,- Keratolytics,
,,,,,- Comedolytics,
,,,,,- Antibiotics,
,,,,,- Retinoids,
,,,,- Psoriasis,,
,,,,,- Topical vitamin D analogues,
,,,,,- Corticosteroids,
,,,,,- Dithranol,
,,,,,- Intravenous therapy in resistant cases,
,,,,- Alopecia,,
,,,,,- Minoxidil,
,,,,,- Anti-androgens,
,,,,,- Antimicrobials and antineoplastics,
,,,- Endocrine and Reproductive Drugs (Hormones and hormone antagonists),,,
,,,,- Drug treatment of diabetes mellitus,,
,,,,,- Insulin,
,,,,,- Oral hypoglycemics,
,,,,- Hormones of the pituitary and hypothalamus,,
,,,,,- Drugs suppressing prolactin release,
,,,,,- Vasopressin and analogues,
,,,,- Drugs used in thyroid diseases,,
,,,,- Corticotrophin and adrenal steroids,,
,,,,- Drugs affecting calcium homeostasis,,
,,,,,- Osteoporosis and Paget’s disease,
,,,,,- Calcitonins,
,,,,,- Bisphosphonates,
,,,,,- Oestrogen receptor modulators,
,,,,,- Vitamin D analogues,
,,,,- Hormone replacement therapy,,
,,,,- Contraceptive drugs,,
,,,,,- Oestrogens and progestogens,
,,,,,- Mechanism of contraceptive action,
,,,,- Drugs affecting the uterus,,
,,,,,- Uterine relaxants and stimulants,
,,,,- Anabolic/androgenic steroids - use and abuse,,
,,,,- Antimicrobials and antineoplastics,,
,,,- Gastrointestinal drugs,,,
,,,,- Peptic ulcer disease treatment,,
,,,,,- Antacids,
,,,,,- Cytoprotective agents,
,,,,,- H2 antagonists,
,,,,,- Proton pump inhibitors,
,,,,- Antibiotic treatment for H. pylori,,
,,,,- Motility disorders treatment,,
,,,,,- Stimulants,
,,,,,- Anti-spasmodics,
,,,,- Nausea and vomiting treatment,,
,,,,,- Dopamine antagonists,
,,,,,- Antihistamines,
,,,,,- Anticholinergics,
,,,,,- 5HT3 antagonists,
,,,,- Laxatives,,
,,,,,- Bulking agents,
,,,,,- Stool softeners,
,,,,,- Stimulant and osmotic laxatives,
,,,,- Agents used for biliary and pancreatic disease,,
,,,,,- Pancreatic enzymes,
,,,- Genitourinary drugs,,,
,,,,- Urinary incontinence treatment,,
,,,,,- Anticholinergics,
,,,,,- Antidiuretic hormone analogues,
,,,,- Benign prostatic hypertrophy treatment,,
,,,,,- α-blockers,
,,,,,- 5-reductase inhibitors,
,,,,- Antiandrogens and prostate cancer,,
,,,,- Erectile dysfunction treatment,,
,,,,,- Phosphodiesterase inhibitors,
,,,,,- Treatment of impotence,
,,,,- Antimicrobial agents,,
,,,,- Immunosuppressive and antineoplastic agents,,
,,,- Anti-inflammatory / Musculoskeletal drugs,,,
,,,,- NSAIDs,,
,,,,- Glucocorticoids,,
,,,,- Second-line antirheumatic drugs,,
,,,,- Immunomodulatory drugs for autoimmune diseases,,
,,,,- Botulinum toxin,,
,,,- CNS Drugs,,,
,,,,- Analgesics,,
,,,,,- Narcotic and non-narcotic,
,,,,,- Local and central analgesia,
,,,,- Anaesthetics,,
,,,,,- Local and general,
,,,,,- Inhalational and intravenous anaesthetics,
,,,,- Anti-convulsants,,
,,,,- Hypnotics and sedatives,,
,,,,,- Barbiturates,
,,,,,- Benzodiazepines,
,,,,,- Nonbenzodiazepine anxiolytics and sedatives,
,,,,- Psychopharmacologic agents,,
,,,,,- Antidepressants,
,,,,,- Mood stabilizers,
,,,,,- Antipsychotic agents,
,,,,,"- Stimulants (e.g., amphetamines)",
,,,,- Antiparkinsonian drugs,,
,,,,- Skeletal muscle relaxants,,
,,,,- Neuromuscular blocking agents,,
,,,,- Antiglaucoma drugs,,
,,,,- Anti-inflammatory agents,,
,,,,"- Antimicrobial, immunosuppressive, and antineoplastic drugs",,
,,,,- Management of drug dependence,,
,,,- Respiratory Drugs,,,
,,,,- Decongestants,,
,,,,- Cough suppressants and expectorants,,
,,,,- Pharmacotherapy of asthma,,
,,,,,- Bronchodilators,
,,,,,- β-agonists,
,,,,,- Xanthines,
,,,,,- Anticholinergics,
,,,,,- Leukotriene receptor antagonists,
,,,,,- Anti-inflammatory drugs,
,,,,- Pharmacotherapy of chronic obstructive pulmonary disease (COPD),,
,,,,,- Chronic bronchitis,
,,,,,- Emphysema,
,,,,,- Smoking,
,,,,- Immunosuppressive and anti-neoplastic agents,,
,Clinical Toxicology,,,,,
,,- Concepts of drug toxicology,,,,
,,,- Therapeutic index,,,
,,,- Adverse drug reactions,,,
,,,- “Predictable” vs unexpected toxic actions,,,
,,,- Management of adverse reactions,,,
,,- Non-drug toxicology,,,,
,,,- Industrial and environmental toxicants,,,
,,,,- Heavy metals,,
,,,,"- Non-metallic environmental toxicants (air pollutants, solvents, pesticides)",,
,,- Regulations,,,,
,,,- Relevant Acts/laws/pharmacy and poisons board act Cap 244,,,
,,,- Public health/environmental issues/protection of environment,,,
Paediatric and child health,,,,,,
,Principles of Newborn Care,,,,,
,,- Resuscitation and Birth Complications,,,,
,,,- Birth asphyxia,,,
,,,- Meconium aspiration syndrome,,,
,,,- Prematurity,,,
,,- Congenital anomalies,,,,
,,- Feeding of newborns,,,,
,,- Pathophysiology and management of common neonatal disorders,,,,
,,,- Jaundice,,,
,,,- Temperature management,,,
,,,- Sepsis,,,
,,,"- Hemolytic disease of the newborn (ABO, Rhesus incompatibility)",,,
,,,- PMTCT (Prevention of Mother-to-Child Transmission),,,
,Normal Growth and Development of Children and Adolescents,,,,,
,,- Normal growth and development stages,,,,
,,- Components of growth and development,,,,
,,- Assessment of growth and development,,,,
,,- Cognitive and psychosocial development,,,,
,,- Nutrition,,,,
,,,- Normal nutritional requirements in childhood,,,
,,,- Breastfeeding and breast milk,,,
,,,- HIV and breastfeeding,,,
,,,- Complementary feeding,,,
,,,- Clinical significance of micronutrients in child nutrition,,,
,,,- Malnutrition,,,
,Comprehensive Pediatric History,,,,,
,,- Birth history,,,,
,,- Immunization history,,,,
,,- Feeding history,,,,
,,- Socio-economic history,,,,
,,- Growth and development history,,,,
,,- Childhood illnesses,,,,
,,- Use of appropriate non-patient information sources,,,,
,,- Summarized history,,,,
,Comprehensive Pediatric Examination,,,,,
,,- Vital signs,,,,
,,- Anthropometric signs,,,,
,,- General examination,,,,
,,- Systemic examination,,,,
,,- Mental examination,,,,
,Routine Clinical Procedures,,,,,
,,"- Indications, limitations, potential complications",,,,
,,- Interpretation of the results of:,,,,
,,,- Blood biochemistry,,,
,,,- Urine biochemistry,,,
,,,- Lumbar puncture,,,
,,,- Insertion of N/G tube,,,
,,,- Venipuncture,,,
,,,- Rectal examination,,,
,,,- Catheterization,,,
,,,- Basic CPR,,,
,,,- Pleural tap,,,
,,,- Ascitic tap,,,
,,,- Administering oxygen safely,,,
,,,- Injections,,,
,,,- Peripheral blood film,,,
,,,- Blood slide for malaria parasites,,,
,,,- CSF analysis,,,
,,,- Specimen handling,,,
,,,- Genital examination,,,
,Investigations and Data Interpretation,,,,,
,,- Laboratory tests,,,,
,,,- Haematology,,,
,,,- Blood biochemistry,,,
,,,- Urine biochemistry,,,
,,,- Microbiologic tests,,,
,,,- Arterial blood gases,,,
,,,- Coagulation studies,,,
,,,- CSF studies,,,
,,,- Endocrinologic tests,,,
,,,- Immunologic tests,,,
,,- Imaging,,,,
,,,- Plain X-rays,,,
,,,- Basic contrast studies,,,
,,,- Basic CT scans,,,
,,,- Ultrasound imaging,,,
,Management of the Sick Child,,,,,
,,- Designing a comprehensive management plan,,,,
,,- Patient monitoring,,,,
,,,- Vital signs,,,
,,,- Clinical and laboratory monitoring,,,
,,- Consultation and referrals,,,,
